,FILE NO,DIVISION,METHOD OF TRANSPORT,BUSINESS LINE,SALESMAN CODE,SALESMAN NAME,REPORT DATE,CUSTOMER NAME,PORT OF LOAD NAME,PORT OF DCHG NAME,REVENUE,EXPENSE,PROFIT,TOTAL REVENUE LESS DUTIES,TOTAL BILLED TO ACCOUNT,TOTAL DUTY BILLED,GROSS WEIGHT,TOT CBM,CONTAINER COUNT,CONTAINER TYPE,TOT KGS
104403,1231434-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-18,WELLPET LLC,LAEM CHABANG,TACOMA,8769.33,8284.33,485.0,8534.25,8769.33,235.08,15335.0,0.0,1.0,40HQ,15335.54
104404,1231435-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-18,WELLPET LLC,LAEM CHABANG,TACOMA,8664.37,8179.37,485.0,8463.0,8664.37,201.37,16165.0,0.0,1.0,40HQ,16164.72
104407,1231438-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-18,WELLPET LLC,LAEM CHABANG,TACOMA,8903.53,8268.53,635.0,8663.0,8903.53,240.53,16248.0,55.0,1.0,40HQ,16248.1
104618,1429558-01,10,AI,45.0,36.0,VALERIE KOEN,2020-10-19,WELLPET LLC,AMSTERDAM,"JFK AIRPORT, NEW YORK",45248.53,37650.22,7598.31,40871.54,45248.53,4376.99,9318.0,41.99,0.0,,9318.0
104755,1231488-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,9571.22,9111.22,460.0,9328.0,9571.22,243.22,14875.0,0.0,1.0,40HQ,14874.48
104756,1231489-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,9531.72,9001.72,530.0,9328.0,9531.72,203.72,16165.0,0.0,1.0,40HQ,16164.72
104758,1231491-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,9410.48,8955.99,454.49,9185.5,9410.48,224.98,18581.0,0.0,1.0,40HQ,18581.64
104759,1231492-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,9480.02,8950.02,530.0,9328.0,9480.02,152.02,9673.0,0.0,1.0,40HQ,9673.2
104817,1231494-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,9457.8,8997.8,460.0,9256.75,9457.8,201.05,13278.0,0.0,1.0,40HQ,13278.0
104819,1231496-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,8911.61,8426.61,485.0,8653.0,8911.61,258.61,17471.0,0.0,1.0,40HQ,17470.98
104820,1231497-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,8648.4,8163.4,485.0,8415.5,8648.4,232.9,15754.0,0.0,1.0,40HQ,15753.6
104821,1231498-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,8789.73,8234.73,555.0,8653.0,8789.73,136.73,8129.0,0.0,1.0,40HQ,8128.8
104823,1231500-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,8723.36,8168.36,555.0,8439.25,8723.36,284.11,16247.0,0.0,1.0,40HQ,16246.56
104824,1231501-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,8926.91,8336.91,590.0,8653.0,8926.91,273.91,17051.0,0.0,1.0,40HQ,17050.92
104827,1231504-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-25,WELLPET LLC,LAEM CHABANG,TACOMA,8859.81,8304.81,555.0,8653.0,8859.81,206.81,15330.0,0.0,1.0,40HQ,15329.6
104986,1231525-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,9363.56,8793.8,569.76,9188.0,9363.56,175.56,13370.0,55.0,1.0,40HQ,13370.0
104987,1231526-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,10448.43,7998.67,2449.76,10238.0,10448.43,210.43,15444.0,55.0,1.0,40HQ,15444.0
104989,1231528-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,10456.4,8041.64,2414.76,10238.0,10456.4,218.4,13770.0,0.0,1.0,40HQ,13770.4
104990,1231529-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,10490.33,8110.57,2379.76,10238.0,10490.33,252.33,19117.0,55.0,1.0,40HQ,19117.5
104991,1231530-01,10,OI,25.0,36.0,VALERIE KOEN,2020-06-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,10457.37,8037.61,2419.76,10238.0,10457.37,219.37,16548.0,55.0,1.0,40HQ,16548.0
105038,1231546-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-16,WELLPET LLC,LAEM CHABANG,TACOMA,10557.77,8771.77,1786.0,10375.0,10557.77,182.77,11876.0,0.0,1.0,40HQ,11875.96
105039,1231547-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-16,WELLPET LLC,LAEM CHABANG,TACOMA,10553.15,8697.15,1856.0,10280.0,10553.15,273.15,19038.0,0.0,1.0,40HQ,19038.25
105040,1231548-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-16,WELLPET LLC,LAEM CHABANG,TACOMA,10420.7,8529.7,1891.0,10240.0,10420.7,180.7,10006.0,0.0,1.0,40HQ,10006.5
105042,1231550-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-16,WELLPET LLC,LAEM CHABANG,TACOMA,10254.87,8813.87,1441.0,10090.0,10254.87,164.87,11422.0,0.0,1.0,40HQ,11422.4
105043,1231551-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-16,WELLPET LLC,LAEM CHABANG,TACOMA,10361.07,8535.73,1825.34,10150.0,10361.07,211.07,12203.0,0.0,1.0,40HQ,12203.7
105182,1115308-01,10,OE,15.0,36.0,VALERIE KOEN,2020-08-06,WELLPET LLC,PHILADELPHIA,MELBOURNE,6627.0,5429.0,1198.0,6627.0,6627.0,0.0,19844.438,45.308,1.0,40HQ,19844.438
105183,1115309-01,10,OE,15.0,36.0,VALERIE KOEN,2020-08-12,WELLPET LLC,PHILADELPHIA,MELBOURNE,4735.0,3895.0,840.0,4735.0,4735.0,0.0,19303.0,46.692,1.0,40HQ,19303.0
105344,1231592-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,6546.29,6132.54,413.75,6361.0,5160.29,185.29,16544.0,0.0,1.0,40HQ,16544.24
105345,1231593-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,6448.91,6050.16,398.75,6226.0,5062.91,222.91,17579.0,0.0,1.0,40HQ,17578.88
105346,1231594-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,6598.73,6184.98,413.75,6361.0,5212.73,237.73,18179.0,0.0,1.0,40HQ,18179.16
105347,1231595-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,5064.92,6052.17,-987.25,4930.0,5064.92,134.92,13595.0,0.0,1.0,40HQ,13595.0
105348,1231596-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,7446.43,6727.68,718.75,7331.0,6060.43,115.43,11213.0,0.0,1.0,40HQ,11213.2
105349,1231597-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,7211.86,6633.11,578.75,7061.0,5825.86,150.86,17536.0,0.0,1.0,40HQ,17535.6
105351,1231599-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,6467.42,6053.67,413.75,6361.0,5081.42,106.42,8733.0,0.0,1.0,40HQ,8733.2
105371,1115321-01,10,OE,15.0,36.0,VALERIE KOEN,2020-08-29,WELLPET LLC,PHILADELPHIA,MELBOURNE,4735.0,4220.0,515.0,4735.0,4735.0,0.0,19810.668,46.692,1.0,40HQ,19810.668
105429,1115330-01,10,OE,15.0,36.0,VALERIE KOEN,2020-09-16,WELLPET LLC,PHILADELPHIA,MELBOURNE,6627.0,5279.0,1348.0,6627.0,6627.0,0.0,18421.708,47.195,1.0,40HQ,18421.708
111546,1231601-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,7164.01,6580.26,583.75,7061.0,5778.01,103.01,8901.0,0.0,1.0,40HQ,8901.2
111549,1231603-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,7220.76,6661.76,559.0,7106.0,5834.76,114.76,9436.0,55.0,1.0,40HQ,9436.0
111554,1231608-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,7187.44,6608.69,578.75,7061.0,5801.44,126.44,13199.0,0.0,1.0,40HQ,13199.0
111624,1115352-01,10,OE,15.0,36.0,VALERIE KOEN,2020-09-29,WELLPET LLC,LONG BEACH,MELBOURNE,13865.0,10083.0,3782.0,13865.0,13865.0,0.0,58085.817,145.788,3.0,40HQ/40HQ/40HQ,58085.817
111625,1115353-01,10,OE,15.0,36.0,VALERIE KOEN,2020-09-29,WELLPET LLC,LONG BEACH,MELBOURNE,9300.0,6652.0,2648.0,9300.0,9300.0,0.0,37814.93,94.866,2.0,40HQ/40HQ,37814.93
111823,1231635-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,5094.11,4700.07,394.04,4840.0,5094.11,254.11,19534.0,55.0,1.0,40HQ,19533.52
111824,1231636-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,5323.55,5139.8,183.75,5065.0,5323.55,258.55,20816.0,0.0,1.0,40HQ,20816.4
111825,1231637-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,5325.97,4847.22,478.75,5020.0,5325.97,305.97,18519.0,55.0,1.0,40HQ,18518.94
111826,1231638-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,5235.0,4771.25,463.75,4975.0,5235.0,260.0,18050.0,55.0,1.0,40HQ,18049.5
111828,1231640-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,5298.83,4965.08,333.75,5065.0,5298.83,233.83,14041.0,55.0,1.0,40HQ,14041.2
111832,1231644-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-23,WELLPET LLC,LAEM CHABANG,OAKLAND,5436.2,4961.0,475.2,5195.0,5436.2,241.2,13075.0,55.0,1.0,40HQ,13074.15
111833,1231645-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-23,WELLPET LLC,LAEM CHABANG,OAKLAND,5404.26,4959.72,444.54,5195.0,5404.26,209.26,12275.0,55.0,1.0,40HQ,12274.5
111855,1231661-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-02,WELLPET LLC,LAEM CHABANG,COLUMBUS,7035.74,6636.99,398.75,6816.0,5149.74,219.74,18120.0,0.0,1.0,40HQ,18119.94
111884,1231687-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-29,WELLPET LLC,LAEM CHABANG,OAKLAND,5515.0,5038.4,476.6,5190.0,5515.0,325.0,16637.0,55.0,1.0,40HQ,16637.25
111885,1231688-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-29,WELLPET LLC,LAEM CHABANG,OAKLAND,5418.74,4972.14,446.6,5160.0,5418.74,258.74,15963.0,55.0,1.0,40HQ,15962.91
111898,1231701-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,7514.08,7135.33,378.75,7271.0,5628.08,243.08,16790.0,55.0,1.0,40HQ,16790.4
111899,1231702-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,7073.52,6659.77,413.75,6861.0,5187.52,212.52,17740.0,55.0,1.0,40HQ,17739.96
111900,1231703-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,6979.92,6596.17,383.75,6771.0,5093.92,208.92,18341.0,55.0,1.0,40HQ,18341.1
111901,1231704-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,7397.57,7453.57,-56.0,7196.0,5511.57,201.57,19051.0,55.0,1.0,40HQ,19050.9
111902,1231705-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,7064.14,6650.39,413.75,6861.0,5178.14,203.14,19397.0,55.0,1.0,40HQ,19397.4
111904,1231707-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8049.31,7510.56,538.75,7831.0,6163.31,218.31,16385.0,55.0,1.0,40HQ,16384.7
111906,1231709-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,7742.31,7293.56,448.75,7561.0,5856.31,181.31,15507.0,55.0,1.0,40HQ,15507.04
111907,1231710-01,10,OI,25.0,36.0,VALERIE KOEN,2020-07-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,7758.1,7309.35,448.75,7561.0,5872.1,197.1,16366.0,55.0,1.0,40HQ,16366.3
111941,1231035-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6021.39,5206.98,814.41,5839.0,6021.39,182.39,14309.0,48.0,1.0,40HQ,14309.04
111942,1231036-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6226.5,5386.75,839.75,6014.0,6226.5,212.5,15033.0,0.0,1.0,40HQ,15033.12
111943,1231037-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5735.25,4910.5,824.75,5614.0,5735.25,121.25,7692.0,0.0,1.0,40HQ,7692.2
111944,1231038-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6086.51,5157.01,929.5,5929.0,6086.51,157.51,9357.0,48.0,1.0,40HQ,9357.12
111945,1231039-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5718.99,4904.24,814.75,5604.0,5718.99,114.99,7056.0,48.0,1.0,40HQ,7056.0
111970,1231731-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-17,WELLPET LLC,LAEM CHABANG,COLUMBUS,5081.08,4687.1,393.98,4840.0,5081.08,241.08,15377.0,0.0,1.0,40HQ,15376.38
111971,1231732-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-17,WELLPET LLC,LAEM CHABANG,COLUMBUS,5062.27,4613.52,448.75,4840.0,5062.27,222.27,19250.0,55.0,1.0,40HQ,19250.0
111977,1231738-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-04,WELLPET LLC,LAEM CHABANG,OAKLAND,5810.85,5335.65,475.2,5559.0,5810.85,251.85,19742.0,0.0,1.0,40HQ,19742.4
111978,1231739-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-04,WELLPET LLC,LAEM CHABANG,OAKLAND,5781.42,5306.22,475.2,5559.0,5781.42,222.42,18935.0,0.0,1.0,40HQ,18935.4
111979,1231740-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-04,WELLPET LLC,LAEM CHABANG,OAKLAND,5802.85,5327.65,475.2,5559.0,5802.85,243.85,19217.0,0.0,1.0,40HQ,19217.72
111980,1231741-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-04,WELLPET LLC,LAEM CHABANG,OAKLAND,5466.76,4991.56,475.2,5195.0,5466.76,271.76,17939.0,0.0,1.0,40HQ,17939.4
111982,1231743-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-03,WELLPET LLC,LAEM CHABANG,OAKLAND,5870.93,5558.93,312.0,5559.0,5870.93,311.93,18904.0,55.0,1.0,40HQ,18903.28
112032,1231789-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-11,WELLPET LLC,LAEM CHABANG,OAKLAND,5862.18,5419.41,442.77,5559.0,5862.18,303.18,16751.0,55.0,1.0,40HQ,16751.43
112046,1231062-01,10,OI,25.0,36.0,VALERIE KOEN,2020-04-22,WELLPET LLC,LAEM CHABANG,OAKLAND,4049.1,3443.4,605.7,3865.0,4049.1,184.1,12713.0,55.0,1.0,40HQ,12712.98
112047,1231063-01,10,OI,25.0,36.0,VALERIE KOEN,2020-04-22,WELLPET LLC,LAEM CHABANG,OAKLAND,4079.45,3473.75,605.7,3865.0,4079.45,214.45,15464.0,55.0,1.0,40HQ,15464.4
112049,1231065-01,10,OI,25.0,36.0,VALERIE KOEN,2020-04-22,WELLPET LLC,LAEM CHABANG,OAKLAND,4015.89,3410.19,605.7,3865.0,4015.89,150.89,9423.0,55.0,1.0,40HQ,9422.85
112098,1231812-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5419.02,4840.27,578.75,5220.0,5419.02,199.02,14702.0,55.0,1.0,40HQ,14701.8
112099,1231813-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5398.9,4805.15,593.75,5265.0,5398.9,133.9,11352.0,55.0,1.0,40HQ,11352.0
112102,1231816-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5416.55,4822.8,593.75,5265.0,5416.55,151.55,12600.0,55.0,1.0,40HQ,12600.0
112103,1231817-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5381.91,4858.91,523.0,5229.0,5381.91,152.91,12768.0,55.0,1.0,40HQ,12768.0
112105,1231819-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5289.93,4741.18,548.75,5130.0,5289.93,159.93,16643.0,55.0,1.0,40HQ,16643.0
112108,1231822-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5302.66,4768.91,533.75,5085.0,5302.66,217.66,16790.0,55.0,1.0,40HQ,16790.25
112119,1231832-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,5113.99,4526.24,587.75,4885.0,5113.99,228.99,17925.0,0.0,1.0,40HQ,17924.8
112120,1231833-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,5084.13,4537.28,546.85,4840.0,5084.13,244.13,18602.0,55.0,1.0,40HQ,18601.6
112121,1231834-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,5153.31,4591.46,561.85,4885.0,5153.31,268.31,19887.0,0.0,1.0,40HQ,19886.8
112153,1231850-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-17,WELLPET LLC,LAEM CHABANG,OAKLAND,5500.74,4925.54,575.2,5320.0,5500.74,180.74,10675.0,55.0,1.0,40HQ,10675.08
112154,1231851-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-17,WELLPET LLC,LAEM CHABANG,OAKLAND,5513.73,4969.26,544.47,5320.0,5513.73,193.73,13512.0,0.0,1.0,40HQ,13512.0
112418,1231878-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,5092.7,4753.66,339.04,4840.0,5092.7,252.7,17002.0,55.0,1.0,40HQ,17002.68
112439,1231898-01,10,OI,25.0,36.0,VALERIE KOEN,2020-08-24,WELLPET LLC,LAEM CHABANG,OAKLAND,5526.96,5067.56,459.4,5285.0,5526.96,241.96,15960.0,55.0,1.0,40HQ,15960.0
112688,1231926-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,5223.4,4814.65,408.75,4975.0,5223.4,248.4,19536.0,55.0,1.0,40HQ,19536.0
112689,1231927-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,5099.57,4761.72,337.85,4840.0,5099.57,259.57,15384.0,55.0,1.0,40HQ,15384.0
112754,1231950-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-03,WELLPET LLC,LAEM CHABANG,OAKLAND,5588.76,5094.29,494.47,5320.0,5588.76,268.76,14481.0,55.0,1.0,40HQ,14481.0
113276,1232429-01,10,OI,25.0,36.0,VALERIE KOEN,2020-11-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,8245.36,7888.99,356.37,7982.0,8245.36,263.36,19451.0,55.0,1.0,40HQ,19451.4
113287,1231991-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5282.39,4899.47,382.92,4975.0,5282.39,307.39,18669.0,55.0,1.0,40HQ,18669.12
113288,1231992-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5410.06,5001.31,408.75,5125.0,5410.06,285.06,20644.0,55.0,1.0,40HQ,20644.0
113289,1231993-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5316.01,4937.26,378.75,5035.0,5316.01,281.01,20244.0,0.0,1.0,40HQ,20243.98
113290,1231994-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5219.04,4840.29,378.75,4885.0,5219.04,334.04,18981.0,55.0,1.0,40HQ,18981.36
113298,1232430-01,10,OI,25.0,36.0,VALERIE KOEN,2020-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,8194.17,8080.42,113.75,7892.0,8194.17,302.17,18495.0,55.0,1.0,40HQ,18495.06
113301,1232431-01,10,OI,25.0,36.0,VALERIE KOEN,2020-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,8462.45,8063.7,398.75,8177.0,8462.45,285.45,20816.0,55.0,1.0,40HQ,20816.4
113391,1232432-01,10,OI,25.0,36.0,VALERIE KOEN,2020-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,8232.94,7819.19,413.75,7982.0,8232.94,250.94,19190.0,55.0,1.0,40HQ,19190.9
113495,1232433-01,10,OI,25.0,36.0,VALERIE KOEN,2020-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,8221.35,7807.6,413.75,7982.0,8221.35,239.35,19399.0,55.0,1.0,40HQ,19399.6
113496,1232434-01,10,OI,25.0,36.0,VALERIE KOEN,2020-11-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,8480.03,8151.28,328.75,8132.0,8480.03,348.03,20239.0,55.0,1.0,40HQ,20239.34
113499,1232435-01,10,OI,25.0,36.0,VALERIE KOEN,2020-11-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,8209.25,4556.5,3652.75,7982.0,8209.25,227.25,15309.0,55.0,1.0,40HQ,15308.88
113501,1232032-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-17,WELLPET LLC,LAEM CHABANG,OAKLAND,5811.37,5365.1,446.27,5520.0,5811.37,291.37,17166.0,55.0,1.0,40HQ,17166.12
113505,1232036-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5459.86,5036.11,423.75,5170.0,5459.86,289.86,20536.0,55.0,1.0,40HQ,20536.0
113506,1232037-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5369.28,4915.53,453.75,5110.0,5369.28,259.28,17436.0,55.0,1.0,40HQ,17436.0
113508,1232039-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5402.37,4948.62,453.75,5110.0,5402.37,292.37,19886.0,55.0,1.0,40HQ,19886.2
113511,1232042-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5157.25,4793.5,363.75,4840.0,5157.25,317.25,15522.0,55.0,1.0,40HQ,15522.3
113513,1232044-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5158.35,4820.31,338.04,4840.0,5158.35,318.35,17070.0,55.0,1.0,40HQ,17070.81
113554,1232081-01,10,OI,25.0,36.0,VALERIE KOEN,2020-10-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5470.34,5046.59,423.75,5170.0,5470.34,300.34,21121.0,55.0,1.0,40HQ,21121.0
113558,1232082-01,10,OI,25.0,36.0,VALERIE KOEN,2020-10-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5288.02,4864.27,423.75,5020.0,5288.02,268.02,19341.0,55.0,1.0,40HQ,19341.0
113560,1232084-01,10,OI,25.0,36.0,VALERIE KOEN,2020-10-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5297.42,4873.67,423.75,5020.0,5297.42,277.42,19433.0,55.0,1.0,40HQ,19432.92
113561,1232085-01,10,OI,25.0,36.0,VALERIE KOEN,2020-10-27,WELLPET LLC,LAEM CHABANG,COLUMBUS,5224.08,4839.98,384.1,4975.0,5224.08,249.08,18137.0,55.0,1.0,40HQ,18137.4
113626,1232139-01,10,OI,25.0,36.0,VALERIE KOEN,2020-10-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5180.27,4813.02,367.25,4840.0,5180.27,340.27,17194.0,55.0,1.0,40HQ,17194.04
113628,1232141-01,10,OI,25.0,36.0,VALERIE KOEN,2020-10-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5100.38,4721.63,378.75,4885.0,5100.38,215.38,17007.0,55.0,1.0,40HQ,17007.75
113635,1232144-01,10,OI,25.0,36.0,VALERIE KOEN,2020-10-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5083.17,4719.42,363.75,4840.0,5083.17,243.17,16833.0,55.0,1.0,40HQ,16833.25
113645,1232153-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-28,WELLPET LLC,LAEM CHABANG,OAKLAND,6194.44,5832.44,362.0,5920.0,6194.44,274.44,19180.0,55.0,1.0,40HQ,19180.15
113648,1232156-01,10,OI,25.0,36.0,VALERIE KOEN,2020-09-28,WELLPET LLC,LAEM CHABANG,OAKLAND,6217.81,5723.19,494.62,5920.0,6217.81,297.81,18399.0,55.0,1.0,40HQ,18399.26
