,FILE NO,DIVISION,METHOD OF TRANSPORT,BUSINESS LINE,SALESMAN CODE,SALESMAN NAME,REPORT DATE,CUSTOMER NAME,PORT OF LOAD NAME,PORT OF DCHG NAME,REVENUE,EXPENSE,PROFIT,TOTAL REVENUE LESS DUTIES,TOTAL BILLED TO ACCOUNT,TOTAL DUTY BILLED,GROSS WEIGHT,TOT CBM,CONTAINER COUNT,CONTAINER TYPE,TOT KGS
10311,1229298-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-08,WELLPET LLC,LAEM CHABANG,LONG BEACH,3308.38,2448.51,859.87,3249.0,3308.38,59.38,3565.0,22.0,1.0,20DV,3565.18
10319,1229306-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5500.63,5052.77,447.86,5226.0,5500.63,274.63,14396.0,42.0,1.0,40DV,14396.23
10374,1229358-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5487.52,5010.48,477.04,5226.0,5487.52,261.52,17902.0,42.0,1.0,40DV,17902.5
10375,1229359-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-29,WELLPET LLC,LAEM CHABANG,COLUMBUS,5596.5,5095.75,500.75,5316.0,5596.5,280.5,19364.0,42.0,1.0,40DV,19364.52
10406,1229388-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-15,WELLPET LLC,LAEM CHABANG,LONG BEACH,3237.34,2810.71,426.63,3073.0,3237.34,164.34,11490.0,22.0,1.0,20DV,11490.8
10433,1229409-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5488.03,8841.28,-3353.25,5226.0,5488.03,262.03,17627.0,42.0,1.0,40DV,17627.18
10435,1229411-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-08,WELLPET LLC,LAEM CHABANG,COLUMBUS,5670.32,1085.57,4584.75,5361.0,5670.32,309.32,16397.0,42.0,1.0,40DV,16397.66
10455,1229427-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-31,WELLPET LLC,LAEM CHABANG,LONG BEACH,3801.95,2997.59,804.36,3518.0,3801.95,283.95,17184.0,42.0,1.0,40DV,17183.8
10485,1229457-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-12,WELLPET LLC,LAEM CHABANG,COLUMBUS,5523.47,4966.22,557.25,5241.0,5523.47,282.47,17123.0,42.0,1.0,40DV,17123.28
10486,1229458-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,5520.94,4987.34,533.6,5241.0,5520.94,279.94,17640.0,42.0,1.0,40DV,17640.6
10512,1229475-01,10,OI,25.0,36.0,VALERIE KOEN,2019-07-31,WELLPET LLC,LAEM CHABANG,LONG BEACH,3181.77,2899.8,281.97,3054.0,3181.77,127.77,7936.0,22.0,1.0,20DV,7935.72
10543,1229506-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5480.05,4876.3,603.75,5241.0,5480.05,239.05,18648.0,42.0,1.0,40HQ,18648.0
10544,1229507-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5520.58,4910.48,610.1,5241.0,5520.58,279.58,18271.0,42.0,1.0,40HQ,18270.88
10545,1229508-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,5697.22,5093.47,603.75,5421.0,5697.22,276.22,19402.0,42.0,1.0,40HQ,19041.85
10551,1229512-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-07,WELLPET LLC,LAEM CHABANG,LONG BEACH,3595.01,3144.54,450.47,3409.0,3595.01,186.01,13507.0,42.0,1.0,40DV,13507.72
10594,1229553-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-29,WELLPET LLC,LAEM CHABANG,COLUMBUS,5494.07,4943.86,550.21,5241.0,5494.07,253.07,13590.0,42.0,1.0,40DV,13589.78
10703,1229658-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-22,WELLPET LLC,LAEM CHABANG,LONG BEACH,5241.61,4512.85,728.76,4972.08,5241.61,269.53,17943.0,42.0,1.0,40DV,17942.78
10704,1229659-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-22,WELLPET LLC,LAEM CHABANG,LONG BEACH,5432.23,4916.11,516.12,5248.9,5432.23,183.33,15107.0,22.0,1.0,20DV,15107.5
10730,1229682-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-28,WELLPET LLC,LAEM CHABANG,LONG BEACH,3878.38,3244.62,633.76,3689.0,3878.38,189.38,11234.0,42.0,1.0,40DV,11234.76
10731,1229683-01,10,OI,25.0,36.0,VALERIE KOEN,2019-08-28,WELLPET LLC,LAEM CHABANG,LONG BEACH,3846.05,3314.7,531.35,3644.0,3846.05,202.05,15436.0,42.0,1.0,40DV,15436.12
10756,1229706-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5519.63,4956.98,562.65,5241.0,5519.63,278.63,17916.0,42.0,1.0,40DV,17916.12
10757,1229707-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5522.25,4965.0,557.25,5241.0,5522.25,281.25,18137.0,42.0,1.0,40DV,18137.52
10758,1229708-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5540.12,4982.87,557.25,5241.0,5540.12,299.12,18428.0,42.0,1.0,40DV,18427.98
10817,1229762-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,4386.0,4001.0,385.0,4157.37,4386.0,228.63,19515.0,42.0,1.0,40DV,19515.0
10818,1229763-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,4386.0,4001.0,385.0,4105.98,4386.0,280.02,18352.0,42.0,1.0,40DV,18352.86
10820,1229765-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,4386.0,4001.0,385.0,4142.58,4386.0,243.42,17175.0,42.0,1.0,40DV,17175.0
10821,1229766-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,4421.0,4024.6,396.4,4199.82,4421.0,221.18,16062.0,42.0,1.0,40DV,16062.5
10822,1229767-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,4516.0,4001.0,515.0,4230.11,4516.0,285.89,17825.0,0.0,1.0,40',17824.74
10892,1229812-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,LAEM CHABANG,COLUMBUS,4386.0,4001.0,385.0,4153.49,4386.0,232.51,17076.0,42.0,1.0,40DV,17076.0
10893,1229813-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,4001.0,-4001.0,-260.31,4386.0,260.31,17364.0,42.0,1.0,40DV,17364.66
10894,1229814-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,LAEM CHABANG,COLUMBUS,4386.0,4001.0,385.0,4145.96,4386.0,240.04,16292.0,0.0,1.0,40DV,16291.96
10896,1229816-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,LAEM CHABANG,COLUMBUS,4386.0,4001.0,385.0,4087.86,4386.0,298.14,16306.0,42.0,1.0,40DV,16306.2
10898,1229818-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-03,WELLPET LLC,LAEM CHABANG,COLUMBUS,4386.0,4001.0,385.0,4139.24,4386.0,246.76,18024.0,42.0,1.0,40DV,18024.0
10907,1229824-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-19,WELLPET LLC,LAEM CHABANG,LONG BEACH,4164.0,3765.24,398.76,3920.21,4164.0,243.79,17120.0,42.0,1.0,40DV,17120.5
10910,1229827-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-19,WELLPET LLC,LAEM CHABANG,LONG BEACH,3179.37,2755.61,423.76,2913.6,3179.37,265.77,18649.0,42.0,1.0,40DV,18649.35
10932,1229845-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,7201.0,6533.75,667.25,6926.95,7201.0,274.05,19463.0,42.0,1.0,40HQ,19462.25
10933,1229846-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,LAEM CHABANG,COLUMBUS,8091.0,7343.75,747.25,7886.02,8091.0,204.98,16840.0,42.0,1.0,40HQ,16840.4
10934,1229847-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,LAEM CHABANG,COLUMBUS,8091.0,7343.75,747.25,7872.36,8091.0,218.64,13038.0,42.0,1.0,40HQ,13038.4
10936,1229849-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,LAEM CHABANG,COLUMBUS,8056.0,7343.75,712.25,7799.36,8056.0,256.64,19284.0,42.0,1.0,40HQ,19284.6
10938,1229851-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,LAEM CHABANG,COLUMBUS,7366.0,6998.75,367.25,7117.58,7366.0,248.42,20006.0,42.0,1.0,40HQ,20006.4
10939,1229852-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,LAEM CHABANG,COLUMBUS,7136.0,6483.75,652.25,6904.02,7136.0,231.98,19100.0,42.0,1.0,40HQ,19100.0
10940,1229853-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-10,WELLPET LLC,LAEM CHABANG,COLUMBUS,8091.0,7343.75,747.25,7855.59,8091.0,235.41,18950.0,42.0,1.0,40HQ,18949.8
10974,1229874-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-25,WELLPET LLC,LAEM CHABANG,LONG BEACH,2988.0,1092.12,1895.88,2914.95,2988.0,73.05,4412.0,22.0,1.0,20DV,4412.85
10975,1229875-01,10,OI,25.0,36.0,VALERIE KOEN,2019-09-25,WELLPET LLC,LAEM CHABANG,LONG BEACH,3399.0,3118.69,280.31,3134.14,3399.0,264.86,18722.0,42.0,1.0,40DV,18722.48
11019,1229899-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-17,WELLPET LLC,LAEM CHABANG,COLUMBUS,4455.0,4001.0,454.0,4137.11,4455.0,317.89,16182.0,42.0,1.0,40DV,16182.53
11020,1229900-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-17,WELLPET LLC,LAEM CHABANG,COLUMBUS,4455.0,4001.0,454.0,4259.18,4455.0,195.82,16445.0,42.0,1.0,40DV,16445.0
11021,1229901-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-17,WELLPET LLC,LAEM CHABANG,COLUMBUS,4455.0,4001.0,454.0,4133.71,4455.0,321.29,17309.0,42.0,1.0,40DV,17309.24
11067,1229940-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,6745.0,6053.75,691.25,6476.02,6745.0,268.98,17273.0,42.0,1.0,40DV,17272.9
11068,1229941-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,6650.0,6053.75,596.25,6367.01,6650.0,282.99,17247.0,42.0,1.0,40DV,17246.88
11069,1229942-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,7665.0,6913.75,751.25,7384.95,7665.0,280.05,17605.0,42.0,1.0,40DV,17605.17
11070,1229943-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,4455.0,4001.0,454.0,4266.8,4455.0,188.2,12126.0,42.0,1.0,40DV,12126.4
11073,1229946-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,LAEM CHABANG,COLUMBUS,6745.0,5454.75,1290.25,6650.31,6745.0,94.69,6048.0,22.0,1.0,20DV,6048.0
11124,1229989-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-12,WELLPET LLC,LAEM CHABANG,LONG BEACH,3284.0,2875.24,408.76,3026.65,3284.0,257.35,19563.0,42.0,1.0,40DV,19563.7
11131,1229996-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,7895.0,7128.75,766.25,7591.9,7895.0,303.1,14327.0,42.0,1.0,40DV,14327.08
11132,1229997-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,7895.0,6529.75,1365.25,7726.82,7895.0,168.18,10278.0,22.0,1.0,20DV,10278.24
11137,1230002-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,7895.0,7128.75,766.25,7657.23,7895.0,237.77,16410.0,42.0,1.0,40DV,16410.6
11140,1230005-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,4455.0,4001.0,454.0,4228.15,4455.0,226.85,16805.0,42.0,1.0,40DV,166805.6
11141,1230006-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-31,WELLPET LLC,LAEM CHABANG,COLUMBUS,6745.0,6053.75,691.25,6479.36,6745.0,265.64,17676.0,42.0,1.0,40DV,17676.0
11168,1230029-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-16,WELLPET LLC,LAEM CHABANG,LONG BEACH,3264.0,2770.24,493.76,2976.31,3264.0,287.69,18395.0,42.0,1.0,40DV,18395.2
11185,1230044-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,6285.0,5623.75,661.25,6036.51,6285.0,248.49,19321.0,42.0,1.0,40DV,19321.0
11187,1230046-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,4455.0,4001.0,454.0,4177.54,4455.0,277.46,18758.0,42.0,1.0,40DV,18758.0
11188,1230047-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,4490.0,4001.0,489.0,4255.54,4490.0,234.46,17213.0,42.0,1.0,40DV,17213.8
11190,1230049-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,6285.0,5623.75,661.25,6023.02,6285.0,261.98,18088.0,42.0,1.0,40DV,18088.56
11191,1230050-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,4490.0,4001.0,489.0,4243.09,4490.0,246.91,14784.0,42.0,1.0,40DV,14784.0
11192,1230051-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,6190.0,5623.75,566.25,5927.67,6190.0,262.33,18927.0,42.0,1.0,40DV,18927.44
11247,1230092-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-24,WELLPET LLC,LAEM CHABANG,LONG BEACH,3229.0,2805.24,423.76,2969.89,3229.0,259.11,17294.0,42.0,1.0,40DV,17294.38
11277,1230119-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5860.0,5283.25,576.75,5644.37,5860.0,215.63,17263.0,42.0,1.0,40DV,17263.2
11278,1230120-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5410.0,4813.25,596.75,5177.08,5410.0,232.92,13776.0,42.0,1.0,40DV,13776.0
11279,1230121-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5330.0,4783.25,546.75,5143.82,5330.0,186.18,11424.0,42.0,1.0,40DV,11424.0
11280,1230122-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,5330.0,4783.25,546.75,5117.99,5330.0,212.01,15216.0,42.0,1.0,40DV,15216.45
11281,1230123-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5375.0,4813.25,561.75,5191.27,5375.0,183.73,11760.0,42.0,1.0,40DV,11760.0
11306,1230142-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,3075.0,2686.24,388.76,2854.72,3075.0,220.28,13612.0,48.0,1.0,40DV,13612.2
11311,1230147-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,223.0,114.24,108.76,40.19,223.0,182.81,11410.0,48.0,1.0,40DV,11410.0
11312,1230148-01,10,OI,25.0,36.0,VALERIE KOEN,2019-10-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,3075.0,2749.99,325.01,2836.65,3075.0,238.35,15993.0,48.0,1.0,40DV,15993.51
11316,1230152-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5330.0,4783.25,546.75,5114.77,5330.0,215.23,13581.0,42.0,1.0,40DV,13581.2
11318,1230154-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,5280.0,4813.25,466.75,5149.41,5280.0,130.59,8539.0,42.0,1.0,40DV,8538.6
11481,1230272-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,5415.0,4903.25,511.75,5126.9,5415.0,288.1,14894.0,42.0,1.0,40DV,14894.04
11482,1230273-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,5370.0,4873.25,496.75,5080.26,5370.0,289.74,15851.0,42.0,1.0,40DV,15851.64
11483,1230274-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,5235.0,4783.25,451.75,4961.03,5235.0,273.97,17847.0,42.0,1.0,40DV,17847.84
11511,1230297-01,10,OI,25.0,36.0,VALERIE KOEN,2019-11-30,WELLPET LLC,LAEM CHABANG,LONG BEACH,3926.74,3566.74,360.0,3602.02,3926.74,324.72,21903.0,42.0,1.0,40DV,21903.12
11574,1230351-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5055.0,4663.25,391.75,4758.52,5055.0,296.48,18281.0,42.0,1.0,40DV,18280.08
11575,1230352-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,4618.0,4186.25,431.75,4526.94,4618.0,91.06,7219.0,22.0,1.0,20DV,7219.6
11576,1230353-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5190.0,4753.25,436.75,4926.51,5190.0,263.49,16274.0,42.0,1.0,40DV,16274.16
11577,1230354-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5325.0,4843.25,481.75,5090.14,5325.0,234.86,16616.0,42.0,1.0,40DV,16616.4
11604,1230372-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,2991.24,2766.24,225.0,2722.89,2991.24,268.35,17154.0,42.0,1.0,40DV,17154.22
11605,1230373-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,2684.0,2382.12,301.88,2582.99,2684.0,101.01,8123.0,22.0,1.0,20DV,8123.6
11620,1230386-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5340.0,5053.25,286.75,5055.35,5340.0,284.65,22839.0,42.0,1.0,40HQ,22839.0
11621,1230387-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5280.0,4813.25,466.75,5022.65,5280.0,257.35,13241.0,42.0,1.0,40HQ,13241.2
11622,1230388-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5235.0,4783.25,451.75,5030.44,5235.0,204.56,16208.0,42.0,1.0,40HQ,16208.72
11623,1230389-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5325.0,4843.25,481.75,5099.64,5325.0,225.36,18769.0,42.0,1.0,40HQ,18769.6
11625,1230391-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5415.0,4903.25,511.75,5162.47,5415.0,252.53,18401.0,42.0,1.0,40HQ,18401.6
11665,1230427-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-14,WELLPET LLC,LAEM CHABANG,LONG BEACH,2579.0,2452.12,126.88,2507.72,2579.0,71.28,3783.0,22.0,1.0,20DV,3783.5
11676,1230436-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5235.0,4783.25,451.75,5080.2,5235.0,154.8,9072.0,42.0,1.0,40DV,9072.0
11695,1230453-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-20,WELLPET LLC,LAEM CHABANG,LONG BEACH,2579.0,2452.12,126.88,2532.53,2579.0,46.47,2688.0,22.0,1.0,20DV,2688.0
11729,1230475-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5280.0,4813.25,466.75,5028.56,5280.0,251.44,18328.0,42.0,1.0,40HQ,18328.64
11730,1230476-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,4393.0,4036.25,356.75,4289.91,4393.0,103.09,7680.0,22.0,1.0,20DV,7680.0
11731,1230477-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5280.0,4813.25,466.75,5067.99,5280.0,212.01,15278.0,42.0,1.0,40HQ,15278.82
11763,1230505-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,LONG BEACH,3048.0,2522.12,525.88,2994.54,3048.0,53.46,3024.0,22.0,1.0,20DV,3024.0
11764,1230506-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,LONG BEACH,2963.0,2622.24,340.76,2729.08,2963.0,233.92,16800.0,42.0,1.0,40DV,16800.72
11788,1230526-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,4393.0,4036.25,356.75,4305.84,4393.0,87.16,5616.0,22.0,1.0,20DV,5616.0
11789,1230527-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,5190.0,4753.25,436.75,5001.15,5190.0,188.85,12168.0,42.0,1.0,40HQ,12168.0
11816,1230550-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5870.23,5189.41,680.82,5580.0,5870.23,290.23,16784.0,42.0,1.0,40DV,16784.22
11853,1230579-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5695.46,4838.71,856.75,5470.0,5695.46,225.46,16375.0,42.0,1.0,40DV,16375.2
11854,1230580-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5551.1,4894.05,657.05,5355.0,5551.1,196.1,16268.0,42.0,1.0,40DV,16268.8
11855,1230581-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,4936.39,4184.64,751.75,4768.0,4936.39,168.39,12286.0,22.0,1.0,20DV,12286.6
11891,1230621-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-25,WELLPET LLC,LAEM CHABANG,LONG BEACH,3417.66,3088.07,329.59,3189.0,3417.66,228.66,17087.0,42.0,1.0,40DV,17087.68
11933,1230653-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5715.08,4848.33,866.75,5480.0,5715.08,235.08,15887.0,42.0,1.0,40DV,15887.04
11934,1230654-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,4933.56,4266.45,667.11,4768.0,4933.56,165.56,10507.0,22.0,1.0,20DV,10507.84
11951,1230671-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,3450.18,3092.12,358.06,3189.0,3450.18,261.18,16537.0,48.0,1.0,40DV,16537.62
11952,1230672-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,2760.24,2398.36,361.88,2725.0,2760.24,35.24,2527.0,24.0,1.0,20DV,2527.2
12090,1233577-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,304.5,0.0,-304.5,0.0,304.5,18566.0,0.0,1.0,40HQ,18566.24
12091,1233578-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,15905.39,15195.39,710.0,15623.0,15905.39,282.39,17558.0,0.0,1.0,40HQ,17588.48
12092,1233579-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-05,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,244.62,0.0,-244.62,0.0,244.62,20790.0,0.0,1.0,40HQ,20790.0
12093,1233580-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,305.72,0.0,-305.72,0.0,305.72,18411.0,0.0,1.0,40HQ,18411.12
12094,1233581-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,15902.07,15112.07,790.0,15623.0,15902.07,279.07,16903.0,0.0,1.0,40HQ,16903.04
12095,1233582-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,15972.19,15115.85,856.34,15758.0,15972.19,214.19,16170.0,0.0,1.0,40HQ,16170.0
12097,1233584-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,0.0,302.27,0.0,-270.66,0.0,270.66,20020.0,0.0,1.0,40HQ,20020.0
12099,1233586-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-24,WELLPET LLC,LAEM CHABANG,TACOMA,15897.83,15207.83,690.0,15623.0,15897.83,274.83,16315.0,0.0,1.0,40HQ,16314.9
